Fitness,Label,Type,TrainDelta,TestDelta,AP_Eng,HDG_Mode,ALT_Mode,HDG_Ref,TurnK,ALT_Ref,Pwheel,Throttle,alt,term,termMin,termMax,Pct,State
-43.6363861529491,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7216.31361384705,-43.6363861529491,-43.6363861529491,-43.6363861529491,,
-43.936566085021,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7216.01343391498,-43.936566085021,-43.936566085021,-43.936566085021,,
-44.2394670694286,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7215.71053293057,-44.2394670694286,-44.2394670694286,-44.2394670694286,,
-44.545074722828,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7215.40492527717,-44.545074722828,-44.545074722828,-44.545074722828,,
-44.853374997165,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7215.09662500284,-44.853374997165,-44.853374997165,-44.853374997165,,
-45.1643547621981,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7214.7856452378,-45.1643547621981,-45.1643547621981,-45.1643547621981,,
-45.4780019169313,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7214.47199808307,-45.4780019169313,-45.4780019169313,-45.4780019169313,,
-45.7943037051184,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7214.15569629488,-45.7943037051184,-45.7943037051184,-45.7943037051184,,
-46.1132476936693,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7213.83675230633,-46.1132476936693,-46.1132476936693,-46.1132476936693,,
-46.4348220507038,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7213.5151779493,-46.4348220507038,-46.4348220507038,-46.4348220507038,,
-46.759016007117,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7213.19098399288,-46.759016007117,-46.759016007117,-46.759016007117,,
-47.0858180497591,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7212.86418195024,-47.0858180497591,-47.0858180497591,-47.0858180497591,,
-47.4152171945172,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7212.53478280548,-47.4152171945172,-47.4152171945172,-47.4152171945172,,
-47.7472028667336,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7212.20279713327,-47.7472028667336,-47.7472028667336,-47.7472028667336,,
-48.0817648090399,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7211.86823519096,-48.0817648090399,-48.0817648090399,-48.0817648090399,,
-48.418893025447,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7211.53110697455,-48.418893025447,-48.418893025447,-48.418893025447,,
-48.7585777535916,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7211.19142224641,-48.7585777535916,-48.7585777535916,-48.7585777535916,,
-49.1008094532737,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7210.84919054673,-49.1008094532737,-49.1008094532737,-49.1008094532737,,
-49.4455788017896,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7210.50442119821,-49.4455788017896,-49.4455788017896,-49.4455788017896,,
-49.7928766903398,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7210.15712330966,-49.7928766903398,-49.7928766903398,-49.7928766903398,,
-50.1426942190339,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7209.80730578097,-50.1426942190339,-50.1426942190339,-50.1426942190339,,
-50.495022690002,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7209.45497731,-50.495022690002,-50.495022690002,-50.495022690002,,
-50.8498535991605,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7209.10014640084,-50.8498535991605,-50.8498535991605,-50.8498535991605,,
-51.2071786273629,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7208.74282137264,-51.2071786273629,-51.2071786273629,-51.2071786273629,,
-51.5669896315851,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7208.38301036841,-51.5669896315851,-51.5669896315851,-51.5669896315851,,
-51.9292786364715,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7208.02072136353,-51.9292786364715,-51.9292786364715,-51.9292786364715,,
-52.2940378263695,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7207.65596217363,-52.2940378263695,-52.2940378263695,-52.2940378263695,,
-52.6612595378267,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7207.28874046217,-52.6612595378267,-52.6612595378267,-52.6612595378267,,
-53.0309362524387,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7206.91906374756,-53.0309362524387,-53.0309362524387,-53.0309362524387,,
-53.4030605899854,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7206.54693941001,-53.4030605899854,-53.4030605899854,-53.4030605899854,,
-53.7776253017839,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7206.17237469822,-53.7776253017839,-53.7776253017839,-53.7776253017839,,
-54.154623264226,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7205.79537673577,-54.154623264226,-54.154623264226,-54.154623264226,,
-54.5340474724837,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7205.41595252752,-54.5340474724837,-54.5340474724837,-54.5340474724837,,
-54.9158910344051,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7205.03410896559,-54.9158910344051,-54.9158910344051,-54.9158910344051,,
-55.3001471645877,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7204.64985283541,-55.3001471645877,-55.3001471645877,-55.3001471645877,,
-55.6868091786339,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7204.26319082137,-55.6868091786339,-55.6868091786339,-55.6868091786339,,
-56.0758704875891,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7203.87412951241,-56.0758704875891,-56.0758704875891,-56.0758704875891,,
-56.4673245925544,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7203.48267540745,-56.4673245925544,-56.4673245925544,-56.4673245925544,,
-56.8611650794839,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7203.08883492052,-56.8611650794839,-56.8611650794839,-56.8611650794839,,
-57.2573856141236,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7202.69261438588,-57.2573856141236,-57.2573856141236,-57.2573856141236,,
-57.6559799371382,0,0,0,0,1,0,0,-163.378299372785,31.2672880339118,7260,15.9310072889401,0.489764395788231,7202.29402006286,-57.6559799371382,-57.6559799371382,-57.6559799371382,,
-58.0569418593679,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7201.89305814063,-58.0569418593679,-58.0569418593679,-58.0569418593679,,
-58.4605590025187,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7201.48944099748,-58.4605590025187,-58.4605590025187,-58.4605590025187,,
-58.8670986756581,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7201.08290132434,-58.8670986756581,-58.8670986756581,-58.8670986756581,,
-59.2764825073902,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7200.67351749261,-59.2764825073902,-59.2764825073902,-59.2764825073902,,
-59.6886011827357,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7200.26139881726,-59.6886011827357,-59.6886011827357,-59.6886011827357,,
-60.1033585281377,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7199.84664147186,-60.1033585281377,-60.1033585281377,-60.1033585281377,,
-60.5206869765991,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7199.4293130234,-60.5206869765991,-60.5206869765991,-60.5206869765991,,
-60.9405403793446,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7199.00945962066,-60.9405403793446,-60.9405403793446,-60.9405403793446,,
-61.3628809658687,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7198.58711903413,-61.3628809658687,-61.3628809658687,-61.3628809658687,,
-61.7876693929667,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7198.16233060703,-61.7876693929667,-61.7876693929667,-61.7876693929667,,
-62.2148603057369,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7197.73513969426,-62.2148603057369,-62.2148603057369,-62.2148603057369,,
-62.6444045633672,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7197.30559543663,-62.6444045633672,-62.6444045633672,-62.6444045633672,,
-63.076249811432,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7196.87375018857,-63.076249811432,-63.076249811432,-63.076249811432,,
-63.510341402339,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7196.43965859766,-63.510341402339,-63.510341402339,-63.510341402339,,
-63.9466254582441,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7196.00337454176,-63.9466254582441,-63.9466254582441,-63.9466254582441,,
-64.3850515890765,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7195.56494841092,-64.3850515890765,-64.3850515890765,-64.3850515890765,,
-64.8255745686394,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7195.12442543136,-64.8255745686394,-64.8255745686394,-64.8255745686394,,
-65.2681541180866,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7194.68184588191,-65.2681541180866,-65.2681541180866,-65.2681541180866,,
-65.7127529909614,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7194.23724700904,-65.7127529909614,-65.7127529909614,-65.7127529909614,,
-66.1593367292027,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7193.7906632708,-66.1593367292027,-66.1593367292027,-66.1593367292027,,
-66.6078734197092,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7193.34212658029,-66.6078734197092,-66.6078734197092,-66.6078734197092,,
-67.058332688942,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7192.89166731106,-67.058332688942,-67.058332688942,-67.058332688942,,
-67.5106843033174,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7192.43931569668,-67.5106843033174,-67.5106843033174,-67.5106843033174,,
-67.9648974152107,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7191.98510258479,-67.9648974152107,-67.9648974152107,-67.9648974152107,,
-68.4209402828767,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7191.52905971712,-68.4209402828767,-68.4209402828767,-68.4209402828767,,
-68.8787807552992,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7191.0712192447,-68.8787807552992,-68.8787807552992,-68.8787807552992,,
-69.3383865795015,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7190.6116134205,-69.3383865795015,-69.3383865795015,-69.3383865795015,,
-69.7997263135487,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7190.15027368645,-69.7997263135487,-69.7997263135487,-69.7997263135487,,
-70.2627689858848,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7189.68723101412,-70.2627689858848,-70.2627689858848,-70.2627689858848,,
-70.7274842576682,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7189.22251574233,-70.7274842576682,-70.7274842576682,-70.7274842576682,,
-71.1938419545106,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7188.75615804549,-71.1938419545106,-71.1938419545106,-71.1938419545106,,
-71.6618124157087,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7188.28818758429,-71.6618124157087,-71.6618124157087,-71.6618124157087,,
-72.1313664326037,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7187.8186335674,-72.1313664326037,-72.1313664326037,-72.1313664326037,,
-72.6024751215702,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7187.34752487843,-72.6024751215702,-72.6024751215702,-72.6024751215702,,
-73.0751099134506,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7186.87489008655,-73.0751099134506,-73.0751099134506,-73.0751099134506,,
-73.5492425569666,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7186.40075744303,-73.5492425569666,-73.5492425569666,-73.5492425569666,,
-74.0248451264135,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7185.92515487359,-74.0248451264135,-74.0248451264135,-74.0248451264135,,
-74.5018900179777,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7185.44810998202,-74.5018900179777,-74.5018900179777,-74.5018900179777,,
-74.9803499359943,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7184.96965006401,-74.9803499359943,-74.9803499359943,-74.9803499359943,,
-75.4601978723096,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7184.48980212769,-75.4601978723096,-75.4601978723096,-75.4601978723096,,
-75.9414070821242,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7184.00859291788,-75.9414070821242,-75.9414070821242,-75.9414070821242,,
-76.4239510578775,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7183.52604894212,-76.4239510578775,-76.4239510578775,-76.4239510578775,,
-76.9078035015093,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7183.04219649849,-76.9078035015093,-76.9078035015093,-76.9078035015093,,
-77.3929382948692,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7182.55706170513,-77.3929382948692,-77.3929382948692,-77.3929382948692,,
-77.8793294680974,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7182.0706705319,-77.8793294680974,-77.8793294680974,-77.8793294680974,,
-78.3669511659447,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7181.58304883406,-78.3669511659447,-78.3669511659447,-78.3669511659447,,
-78.8557776123091,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7181.09422238769,-78.8557776123091,-78.8557776123091,-78.8557776123091,,
-79.3457830733143,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7180.60421692669,-79.3457830733143,-79.3457830733143,-79.3457830733143,,
-79.8369418193381,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7180.11305818066,-79.8369418193381,-79.8369418193381,-79.8369418193381,,
-80.3292280863945,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7179.62077191361,-80.3292280863945,-80.3292280863945,-80.3292280863945,,
-80.822616037238,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7179.12738396276,-80.822616037238,-80.822616037238,-80.822616037238,,
-81.3170797226132,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7178.63292027739,-81.3170797226132,-81.3170797226132,-81.3170797226132,,
-81.8125930430007,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7178.137406957,-81.8125930430007,-81.8125930430007,-81.8125930430007,,
-82.3091297112698,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7177.64087028873,-82.3091297112698,-82.3091297112698,-82.3091297112698,,
-82.8066632166212,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7177.14333678338,-82.8066632166212,-82.8066632166212,-82.8066632166212,,
-83.3051667902011,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7176.6448332098,-83.3051667902011,-83.3051667902011,-83.3051667902011,,
-83.8046133727532,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7176.14538662725,-83.8046133727532,-83.8046133727532,-83.8046133727532,,
-84.3049755846598,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7175.64502441534,-84.3049755846598,-84.3049755846598,-84.3049755846598,,
-84.8062256986943,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7175.14377430131,-84.8062256986943,-84.8062256986943,-84.8062256986943,,
-85.3083356158051,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7174.64166438419,-85.3083356158051,-85.3083356158051,-85.3083356158051,,
-85.8112768441762,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7174.13872315582,-85.8112768441762,-85.8112768441762,-85.8112768441762,,
-86.3150204818259,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7173.63497951817,-86.3150204818259,-86.3150204818259,-86.3150204818259,,
-86.8195372029451,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7173.13046279705,-86.8195372029451,-86.8195372029451,-86.8195372029451,,
-87.3247972481324,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7172.62520275187,-87.3247972481324,-87.3247972481324,-87.3247972481324,,
-87.8307704186756,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7172.11922958132,-87.8307704186756,-87.8307704186756,-87.8307704186756,,
-88.3374260749508,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7171.61257392505,-88.3374260749508,-88.3374260749508,-88.3374260749508,,
-88.8447331389863,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7171.10526686101,-88.8447331389863,-88.8447331389863,-88.8447331389863,,
-89.3526601011983,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7170.5973398988,-89.3526601011983,-89.3526601011983,-89.3526601011983,,
-89.8611750397078,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7170.08882496029,-89.8611750397078,-89.8611750397078,-89.8611750397078,,
-90.370245526544,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7169.57975447346,-90.370245526544,-90.370245526544,-90.370245526544,,
-90.8798390855374,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7169.07016091446,-90.8798390855374,-90.8798390855374,-90.8798390855374,,
-91.3899225701736,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7168.56007742983,-91.3899225701736,-91.3899225701736,-91.3899225701736,,
-91.9004624999654,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7168.04953750003,-91.9004624999654,-91.9004624999654,-91.9004624999654,,
-92.4114250988871,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7167.53857490111,-92.4114250988871,-92.4114250988871,-92.4114250988871,,
-92.9227763335332,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7167.02722366647,-92.9227763335332,-92.9227763335332,-92.9227763335332,,
-93.4344819419768,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7166.51551805802,-93.4344819419768,-93.4344819419768,-93.4344819419768,,
-93.946507462607,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7166.00349253739,-93.946507462607,-93.946507462607,-93.946507462607,,
-94.458818267429,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7165.49118173257,-94.458818267429,-94.458818267429,-94.458818267429,,
-94.9713795999707,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7164.97862040003,-94.9713795999707,-94.9713795999707,-94.9713795999707,,
-95.4841566161214,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7164.46584338388,-95.4841566161214,-95.4841566161214,-95.4841566161214,,
-95.9971144261974,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7163.9528855738,-95.9971144261974,-95.9971144261974,-95.9971144261974,,
-96.5102181369231,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7163.43978186308,-96.5102181369231,-96.5102181369231,-96.5102181369231,,
-97.023432892601,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7162.9265671074,-97.023432892601,-97.023432892601,-97.023432892601,,
-97.5367239150384,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7162.41327608496,-97.5367239150384,-97.5367239150384,-97.5367239150384,,
-98.0500565418863,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7161.89994345811,-98.0500565418863,-98.0500565418863,-98.0500565418863,,
-98.5633962630684,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7161.38660373693,-98.5633962630684,-98.5633962630684,-98.5633962630684,,
-99.0767087549568,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7160.87329124504,-99.0767087549568,-99.0767087549568,-99.0767087549568,,
-99.5899599119168,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7160.36004008808,-99.5899599119168,-99.5899599119168,-99.5899599119168,,
-100.103115874872,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7159.84688412513,-100.103115874872,-100.103115874872,-100.103115874872,,
-100.616143056576,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7159.33385694342,-100.616143056576,-100.616143056576,-100.616143056576,,
-101.129008142251,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7158.82099185775,-101.129008142251,-101.129008142251,-101.129008142251,,
-101.641678237685,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7158.30832176232,-101.641678237685,-101.641678237685,-101.641678237685,,
-102.154120517596,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7157.7958794824,-102.154120517596,-102.154120517596,-102.154120517596,,
-102.666302712917,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7157.28369728708,-102.666302712917,-102.666302712917,-102.666302712917,,
-103.178192874762,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7156.77180712524,-103.178192874762,-103.178192874762,-103.178192874762,,
-103.689759381858,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7156.26024061814,-103.689759381858,-103.689759381858,-103.689759381858,,
-104.200970942019,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7155.74902905798,-104.200970942019,-104.200970942019,-104.200970942019,,
-104.711796632977,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7155.23820336702,-104.711796632977,-104.711796632977,-104.711796632977,,
-105.222205846511,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7154.72779415349,-105.222205846511,-105.222205846511,-105.222205846511,,
-105.732168347438,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7154.21783165256,-105.732168347438,-105.732168347438,-105.732168347438,,
-106.241654518826,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7153.70834548117,-106.241654518826,-106.241654518826,-106.241654518826,,
-106.750635870485,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7153.19936412951,-106.750635870485,-106.750635870485,-106.750635870485,,
-107.259084403253,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7152.69091559675,-107.259084403253,-107.259084403253,-107.259084403253,,
-107.766972818529,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7152.18302718147,-107.766972818529,-107.766972818529,-107.766972818529,,
-108.27427471734,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7151.67572528266,-108.27427471734,-108.27427471734,-108.27427471734,,
-108.780964658865,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7151.16903534113,-108.780964658865,-108.780964658865,-108.780964658865,,
